id_seguimiento,id_arbol,fecha_hora,tipo_seguimiento,estado_salud,fuste,cazuela,ahuecamiento,inclinacion,altura,fase_vital,riesgo,levantamiento_vereda,tipo_tierra,tipo_calle,luz_led,prox_fecha_mante
9651,9590,11/1/2024 15:14:06,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/1/2024
9652,9591,11/1/2024 15:17:00,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/1/2024
9653,9592,11/1/2024 15:18:51,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/1/2024
9654,9593,11/1/2024 15:22:33,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Añoso,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/1/2024
9655,9594,11/1/2024 15:24:35,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Añoso,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/1/2024
9656,9595,11/1/2024 15:28:26,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Añoso,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/1/2024
9657,9596,11/1/2024 15:30:37,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Añoso,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/1/2024
9658,9597,11/1/2024 15:33:01,Mantenimiento,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Añoso,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/1/2024
9659,9598,11/1/2024 22:39:34,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 4 y 7 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/1/2024
9660,9599,11/1/2024 22:46:26,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/1/2024
9661,9600,11/1/2024 22:54:31,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Añoso,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/1/2024
9662,9601,11/1/2024 23:50:13,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/1/2024
9663,9602,11/2/2024 9:36:44,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Joven,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9664,9603,11/2/2024 9:41:15,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,Si,Moderado,De 5 a 10 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9665,9604,11/2/2024 9:44:28,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Moderado,De 5 a 10 m,Joven,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9666,9605,11/2/2024 9:46:48,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9667,9606,11/2/2024 9:49:31,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Joven,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9668,9607,11/2/2024 9:52:23,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Moderado,De 10 a 15 m,Joven,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9669,9608,11/2/2024 9:55:08,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Joven,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9670,9609,11/2/2024 9:57:43,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Joven,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9671,9610,11/2/2024 10:03:12,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Joven,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9672,9611,11/2/2024 10:06:39,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9673,9612,11/2/2024 10:26:59,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 4 y 7 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9674,9613,11/2/2024 10:32:57,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,Considerable,Arenosa,Asfalto,Si,11/2/2024
9675,9614,11/2/2024 10:37:10,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,Alto,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9676,9615,11/2/2024 10:40:47,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9677,9616,11/2/2024 10:44:51,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9678,9617,11/2/2024 10:51:08,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,Considerable,Arenosa,Asfalto,Si,11/2/2024
9679,9618,11/2/2024 10:55:59,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9680,9619,11/2/2024 10:59:32,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9681,9620,11/2/2024 11:02:13,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9682,9621,11/2/2024 11:04:32,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9683,9622,11/2/2024 11:54:31,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9684,9623,11/2/2024 11:57:48,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9685,9624,11/2/2024 12:00:56,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9686,9625,11/2/2024 12:08:34,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9687,9626,11/2/2024 12:13:44,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9688,9627,11/2/2024 12:18:26,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9689,9628,11/2/2024 12:25:55,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9690,9629,11/2/2024 12:30:12,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9691,9630,11/2/2024 12:32:36,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9692,9631,11/2/2024 14:01:50,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9693,9632,11/2/2024 14:04:40,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9694,9633,11/2/2024 14:06:44,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9695,9634,11/2/2024 14:09:56,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9696,9635,11/2/2024 14:12:49,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9697,9636,11/2/2024 14:22:38,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9698,9637,11/2/2024 14:26:43,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9699,9638,11/2/2024 14:32:41,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9700,9639,11/2/2024 14:34:28,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Añoso,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9701,9640,11/2/2024 14:36:55,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9702,9641,11/2/2024 14:38:47,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9703,9642,11/2/2024 14:40:56,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9704,9643,11/2/2024 14:43:31,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9705,9644,11/2/2024 14:45:53,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9706,9645,11/2/2024 14:47:48,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9707,9646,11/2/2024 14:49:56,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9708,9647,11/2/2024 14:53:22,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9709,9648,11/2/2024 14:56:40,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9710,9649,11/2/2024 14:59:14,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9711,9650,11/2/2024 15:01:01,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9712,9651,11/2/2024 15:02:50,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9713,9652,11/2/2024 15:07:26,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9714,9653,11/2/2024 15:20:44,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Moderado,De 5 a 10 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9715,9654,11/2/2024 15:25:29,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 10 a 15 m,Añoso,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9716,9655,11/2/2024 15:33:39,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9717,9656,11/2/2024 15:35:45,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9718,9657,11/2/2024 15:41:59,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 4 y 7 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9719,9658,11/2/2024 15:44:34,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 4 y 7 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9720,9659,11/2/2024 15:46:37,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,No,11/2/2024
9721,9660,11/2/2024 17:49:09,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9722,9661,11/2/2024 17:55:05,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Sin inclinación,De 5 a 10 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9723,9662,11/2/2024 17:58:35,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Nivel del Piso,No,Sin inclinación,Menor a 5 m,Recien Implantado,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9724,9663,11/2/2024 18:00:57,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Leve,Mayor a 15 m,Añoso,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9725,9664,11/2/2024 18:05:12,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,Bajo,Leve,De 10 a 15 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9726,9665,11/2/2024 18:07:30,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Moderado,De 10 a 15 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9727,9666,11/2/2024 18:11:20,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Sin inclinación,Mayor a 15 m,Añoso,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9728,9667,11/2/2024 18:16:16,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Leve,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9729,9668,11/2/2024 18:20:45,Registro de Arbol,Malo,Entre 0.10 y 0.40 m,Nivel del Piso,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9730,9669,11/2/2024 18:26:27,Registro de Arbol,Malo,Entre 0.10 y 0.40 m,Nivel del Piso,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9731,9670,11/2/2024 18:35:58,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Nivel del Piso,No,Moderado,De 5 a 10 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9732,9671,11/2/2024 18:40:02,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,Menor a 5 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9733,9672,11/2/2024 18:42:22,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Añoso,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9734,9673,11/2/2024 18:45:09,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Menor a 5 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9735,9674,11/2/2024 18:48:13,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Pronunciado,De 10 a 15 m,Añoso,Con riesgo de caída (bajo),No,Arenosa,Asfalto,Si,11/2/2024
9736,9675,11/2/2024 18:51:38,Registro de Arbol,Malo,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Decrepito,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9737,9676,11/2/2024 19:54:09,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Joven,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,No,11/2/2024
9738,9677,11/2/2024 19:56:27,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9739,9678,11/2/2024 19:58:28,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9740,9679,11/2/2024 20:00:56,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Joven,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9741,9680,11/2/2024 20:03:06,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Mayor a 15 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9742,9681,11/2/2024 20:07:24,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Mayor a 15 m,Joven,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9743,9682,11/2/2024 20:09:25,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Mayor a 15 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9744,9683,11/2/2024 20:11:05,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Mayor a 15 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9745,9684,11/2/2024 20:13:24,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Mayor a 15 m,Añoso,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9746,9685,11/2/2024 20:15:12,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,No,11/2/2024
9747,9686,11/2/2024 20:18:50,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 10 a 15 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,No,11/2/2024
9748,9687,11/2/2024 20:20:50,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Moderado,De 5 a 10 m,Joven,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9749,9688,11/2/2024 20:29:45,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Mayor a 15 m,Maduro,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9750,9689,11/2/2024 20:31:36,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Mayor a 15 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9751,9690,11/2/2024 20:33:44,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,Mayor a 15 m,Maduro,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9752,9691,11/2/2024 20:35:35,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 5 a 10 m,Joven,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9753,9692,11/2/2024 20:37:32,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Joven,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9754,9693,11/2/2024 20:39:30,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Sin inclinación,De 5 a 10 m,Joven,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9755,9694,11/2/2024 21:32:05,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sobre nivel,No,Moderado,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9756,9695,11/2/2024 21:37:10,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sobre nivel,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9757,9696,11/2/2024 21:41:49,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sobre nivel,No,Sin inclinación,Menor a 5 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9758,9697,11/2/2024 21:46:49,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sobre nivel,No,Sin inclinación,De 10 a 15 m,Joven,Sin riesgo de caída,No,Arenosa,Asfalto,Si,11/2/2024
9759,9698,11/2/2024 21:53:04,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sobre nivel,No,Sin inclinación,Menor a 5 m,Joven,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9760,9699,11/2/2024 21:56:29,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sobre nivel,No,Sin inclinación,Menor a 5 m,Joven,Arbol parasitado (con especies vegetales),No,Arenosa,Asfalto,Si,11/2/2024
9761,9700,11/3/2024 8:53:21,Registro de Arbol,Regular,Entre 0.10 y 0.40 m,Sin Cazoleta,No,Leve,De 4 y 7 m,Decrepito,Sin riesgo de caída,Leve,Arenosa,Asfalto,Si,11/3/2024
9762,9701,11/3/2024 9:08:41,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Pronunciado,De 10 a 15 m,Añoso,Arbol parasitado (insectos),Considerable,Arenosa,Asfalto,Si,11/3/2024
9763,9702,11/3/2024 9:18:56,Registro de Arbol,Malo,Entre 0.10 y 0.40 m,Chica,Menor al 50% del diámetro del tronco,Leve,De 10 a 15 m,Añoso,Sin riesgo de caída,Considerable,Arenosa,Asfalto,Si,11/3/2024
9764,9703,11/3/2024 9:33:05,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Leve,De 4 y 7 m,Añoso,Sin riesgo de caída,Leve,Arenosa,Asfalto,Si,11/3/2024
9765,9704,11/3/2024 9:43:47,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Sin Cazoleta,Alto,Leve,De 4 y 7 m,Añoso,Arbol parasitado (insectos),No,Arenosa,Asfalto,Si,11/3/2024
9766,9705,11/3/2024 9:53:45,Registro de Arbol,Bueno,Entre 0.10 y 0.40 m,Chica,No,Moderado,De 4 y 7 m,Maduro,Sin riesgo de caída,Considerable,Arenosa,Asfalto,Si,11/3/2024
